,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
40,,"27,40","69,84","Novos Horizontes da Cachoeira (Almirante Tamandaré , RM Curitiba)",,2000,"0,568","0,634","0,747","0,387","8,81","413,39"
41,,"30,80","68,38","Restinga Seca (Almirante Tamandaré , RM Curitiba)",,2000,"0,557","0,604","0,723","0,396","9,52","343,98"
42,,"28,10","69,51","São Miguel / Lamenha Pequena / Lamenha Grande (Almirante Tamandaré , RM Curitiba)",,2000,"0,579","0,628","0,742","0,417","9,01","398,45"
43,,"27,50","69,77","Tanguá (Almirante Tamandaré , RM Curitiba)",,2000,"0,599","0,633","0,746","0,455","9,14","411,92"
44,,"15,90","75,69","Tanguá / Lamenha Pequena (Almirante Tamandaré , RM Curitiba)",,2000,"0,778","0,801","0,845","0,696","11,06","1169,80"
45,,"17,80","74,60","Tranqueira / Areias / Barra Santa Rita (Almirante Tamandaré , RM Curitiba)",,2000,"0,704","0,740","0,827","0,570","10,81","799,10"
46,,"25,40","70,72","Varova (Almirante Tamandaré , RM Curitiba)",,2000,"0,591","0,648","0,762","0,417","8,79","452,42"
47,,"29,40","68,95","Vila Ajambi / Jardim Josiane / Cahoeira (Almirante Tamandaré , RM Curitiba)",,2000,"0,553","0,612","0,733","0,378","8,88","360,75"
48,,"17,80","74,60","Vila Grécia (Almirante Tamandaré , RM Curitiba)",,2000,"0,704","0,740","0,827","0,570","10,81","799,10"
49,,"32,80","67,58","Algarve A (Alvorada , RM Porto Alegre)",,2000,"0,484","0,552","0,710","0,290","8,03","247,62"
50,,"15,00","74,24","Algarve B (Alvorada , RM Porto Alegre)",,2000,"0,698","0,707","0,821","0,586","11,07","650,02"
51,,"15,90","73,72","Algarve / Intersul (Alvorada , RM Porto Alegre)",,2000,"0,624","0,657","0,812","0,455","9,89","477,99"
52,,"27,70","67,75","Americana / Sumaré A (Alvorada , RM Porto Alegre)",,2000,"0,482","0,587","0,713","0,268","7,52","308,48"
53,,"15,90","73,72","Americana / Sumaré B (Alvorada , RM Porto Alegre)",,2000,"0,624","0,657","0,812","0,455","9,89","477,99"
54,,"25,10","68,90","Americana / Sumaré C (Alvorada , RM Porto Alegre)",,2000,"0,542","0,616","0,732","0,353","8,53","370,48"
55,,"16,80","73,20","Americana / Sumaré D (Alvorada , RM Porto Alegre)",,2000,"0,578","0,652","0,803","0,368","9,83","463,64"
56,,"25,10","68,90","Americana / Sumaré E (Alvorada , RM Porto Alegre)",,2000,"0,542","0,616","0,732","0,353","8,53","370,48"
57,,"16,80","73,20","Aparecida (Alvorada , RM Porto Alegre)",,2000,"0,578","0,652","0,803","0,368","9,83","463,64"
58,,"25,10","68,90","Bela Vista / Cocão / Piratini / Formosa / Maria Regina (Alvorada , RM Porto Alegre)",,2000,"0,542","0,616","0,732","0,353","8,53","370,48"
59,,"27,70","67,75","Centro / Americana / Sumaré (Alvorada , RM Porto Alegre)",,2000,"0,482","0,587","0,713","0,268","7,52","308,48"
60,,"15,30","74,11","Cocão / Piratini (Alvorada , RM Porto Alegre)",,2000,"0,656","0,689","0,819","0,501","10,69","581,05"
61,,"24,20","69,28","Formosa / Maria Regina A (Alvorada , RM Porto Alegre)",,2000,"0,531","0,619","0,738","0,327","8,53","377,25"
62,,"16,80","73,20","Formosa / Maria Regina B (Alvorada , RM Porto Alegre)",,2000,"0,578","0,652","0,803","0,368","9,83","463,64"
63,,"27,70","67,75","Formosa / Maria Regina / Industrial (Alvorada , RM Porto Alegre)",,2000,"0,482","0,587","0,713","0,268","7,52","308,48"
64,,"27,70","67,75","Intersul (Alvorada , RM Porto Alegre)",,2000,"0,482","0,587","0,713","0,268","7,52","308,48"
65,,"27,70","67,75","Intersul / Algarve (Alvorada , RM Porto Alegre)",,2000,"0,482","0,587","0,713","0,268","7,52","308,48"
66,,"15,90","73,72","Intersul / Aparecida (Alvorada , RM Porto Alegre)",,2000,"0,624","0,657","0,812","0,455","9,89","477,99"
67,,"16,80","73,20","Piratini / Formosa / Maria Regina / Umbu (Alvorada , RM Porto Alegre)",,2000,"0,578","0,652","0,803","0,368","9,83","463,64"
68,,"27,40","67,88","Umbu A (Alvorada , RM Porto Alegre)",,2000,"0,503","0,591","0,715","0,301","8,47","315,60"
69,,"27,40","67,88","Umbu B (Alvorada , RM Porto Alegre)",,2000,"0,503","0,591","0,715","0,301","8,47","315,60"
70,,"25,10","68,90","Colina / Werner Plass / Boa Vista (Americana , RM Campinas)",,2000,"0,542","0,616","0,732","0,353","8,53","370,48"
71,,"11,04","76,76","Cordenounsi / São Manuel / São Vito (Americana , RM Campinas)",,2000,"0,827","0,862","0,863","0,761","11,64","1710,95"
72,,"15,60","74,37","Jardim Alvorada / Machadinho / Distrito Industrial (Americana , RM Campinas)",,2000,"0,747","0,762","0,823","0,666","11,52","915,24"
73,,"17,80","73,06","Jardim da Paz / São Jerônimo (Americana , RM Campinas)",,2000,"0,681","0,719","0,801","0,548","9,90","702,69"
74,,"24,50","69,53","Jardim dos Lírios (Americana , RM Campinas)",,2000,"0,621","0,647","0,742","0,498","10,14","448,18"
75,,"22,90","70,30","Jardim Ipiranga / Jardim Brasília (Americana , RM Campinas)",,2000,"0,620","0,643","0,755","0,491","9,82","437,62"
76,,"18,00","72,89","Jardim Ipiranga / Vila Amorim (Americana , RM Campinas)",,2000,"0,703","0,715","0,798","0,608","10,77","684,76"
77,,"15,60","74,37","Jardim São Paulo / Frezarin / Centro (Americana , RM Campinas)",,2000,"0,747","0,762","0,823","0,666","11,52","915,24"
78,,"11,04","76,76","Mathiesen / Cidade Jardim (Americana , RM Campinas)",,2000,"0,827","0,862","0,863","0,761","11,64","1710,95"
79,,"17,80","73,06","Morada do Sol / Jardim Paulistano (Americana , RM Campinas)",,2000,"0,681","0,719","0,801","0,548","9,90","702,69"
80,,"15,60","74,37","Nova Americana / São Pedro (Americana , RM Campinas)",,2000,"0,747","0,762","0,823","0,666","11,52","915,24"
81,,"13,00","76,07","Nova Carioba / Jaguari / Mariana (Americana , RM Campinas)",,2000,"0,789","0,821","0,851","0,702","11,31","1323,93"
82,,"16,80","73,62","Parque Gramado / Nações (Americana , RM Campinas)",,2000,"0,718","0,736","0,810","0,620","10,83","780,94"
83,,"19,00","72,33","Parque Novo Mundo / Universitário / Terra América (Americana , RM Campinas)",,2000,"0,705","0,708","0,789","0,628","10,99","654,11"
84,,"14,50","75,07","Portal dos Nobres / Imperador (Americana , RM Campinas)",,2000,"0,757","0,781","0,835","0,665","10,98","1029,50"
85,,--,--,"Praia Azul / Pós Represa (Americana , RM Campinas)",,2000,--,--,--,--,--,--
86,,"24,50","69,53","Praia dos Namorados (Americana , RM Campinas)",,2000,"0,621","0,647","0,742","0,498","10,14","448,18"
87,,"12,80","76,21","São Domingos / Centro (Americana , RM Campinas)",,2000,"0,803","0,830","0,854","0,731","11,33","1396,38"
88,,"12,80","76,21","São Luiz / Jardim América / Jardim Boer / Bertoni (Americana , RM Campinas)",,2000,"0,803","0,830","0,854","0,731","11,33","1396,38"
89,,"18,00","72,89","São Vito / Vila Bertini (Americana , RM Campinas)",,2000,"0,703","0,715","0,798","0,608","10,77","684,76"
90,,"15,60","74,37","Zanaga / Jardim Brasil (Americana , RM Campinas)",,2000,"0,747","0,762","0,823","0,666","11,52","915,24"
91,,"21,40","71,08","40 Horas (Ananindeua , RM Belém)",,2000,"0,686","0,686","0,768","0,614","10,25","571,33"
92,,"30,90","69,55","40 Horas : Condomínio Vila Firenze (Ananindeua , RM Belém)",,2000,"0,574","0,605","0,743","0,420","8,17","345,33"
93,,"17,30","75,60","40 Horas : Conjunto Antônio Queiroz (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
94,,"18,60","74,94","Abacatal (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
95,,"35,60","67,84","Águas Brancas / Anita Gerosa (Ananindeua , RM Belém)",,2000,"0,540","0,567","0,714","0,388","8,60","272,71"
96,,"39,60","66,53","Águas Brancas : Residencial Jardim Amazônia II (Ananindeua , RM Belém)",,2000,"0,500","0,537","0,692","0,337","7,23","225,47"
97,,"24,50","72,15","Águas Lindas / Júlia Seffer : Rua da Cohaspa (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
98,,"37,70","67,13","Atalaia / Jaderlândia : Residencial City Park / Denise Melo / Quinta de Castanheiras (Ananindeua , RM Belém)",,2000,"0,493","0,543","0,702","0,315","7,61","235,38"
99,,"18,60","74,94","Atalaia : Terra Santa (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
100,,"34,30","68,31","Centro : Azpha Ville (Ananindeua , RM Belém)",,2000,"0,552","0,583","0,722","0,399","8,41","300,57"
101,,"17,30","75,60","Centro : BR 316 (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
102,,"31,10","69,46","Centro / Geraldo Palmeira : Rua Jão Canuto (Ananindeua , RM Belém)",,2000,"0,591","0,600","0,741","0,464","8,90","334,49"
103,,"24,50","72,15","Centro : Jardim da Abolição (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
104,,"34,30","68,31","Centro / Maguari : Av. Cláudio Sauders (Ananindeua , RM Belém)",,2000,"0,552","0,583","0,722","0,399","8,41","300,57"
105,,"34,30","68,31","Centro ( Prefeitura ) (Ananindeua , RM Belém)",,2000,"0,552","0,583","0,722","0,399","8,41","300,57"
106,,"18,60","74,94","Cidade Nova (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
107,,"21,90","73,33","Cidade Nova 1 / Cidade Nova 9 (Ananindeua , RM Belém)",,2000,"0,726","0,702","0,806","0,677","10,87","631,92"
108,,"18,60","74,94","Cidade Nova 6 / Guajará (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
109,,"25,70","71,64","Coqueiro ( Ananindeua ) (Ananindeua , RM Belém)",,2000,"0,674","0,655","0,777","0,602","10,13","471,61"
110,,"24,50","72,15","Coqueiro : Green Garden / Fit Coqueiro (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
111,,"17,30","75,60","Coqueiro / Guanabara : BR316 / Jardim Tropical / Av. Mário Covas (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
112,,"24,50","72,15","Coqueiro : Park Itália (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
113,,"24,50","72,15","Coqueiro : Park Laguna (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
114,,"35,60","67,84","Coqueiro : Residencial Tucuruvi (Ananindeua , RM Belém)",,2000,"0,540","0,567","0,714","0,388","8,60","272,71"
115,,"17,30","75,60","Coqueiro : Val Paraíso (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
116,,"24,50","72,15","Guanabara ( Ananindeua ) : BR 316 (Ananindeua , RM Belém)",,2000,"0,666","0,663","0,786","0,567","9,79","496,33"
117,,"31,10","69,46","Guanabara : Condomínio Oásis (Ananindeua , RM Belém)",,2000,"0,591","0,600","0,741","0,464","8,90","334,49"
118,,"17,30","75,60","Guanabara : Ilhas do Pará (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
119,,"18,60","74,94","Guanabara : Lago da Lua / Viaduto (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
120,,"34,30","68,31","Heliolândia (Ananindeua , RM Belém)",,2000,"0,552","0,583","0,722","0,399","8,41","300,57"
121,,"36,10","67,68","Icuí / Curuçambá / Distrito Industrial : ( Rio Maguari ) (Ananindeua , RM Belém)",,2000,"0,524","0,560","0,711","0,362","7,65","260,79"
122,,"40,00","66,38","Icuí Guajará : Loteamento Boa Vista / Uirapurú / Conjunto Mururé (Ananindeua , RM Belém)",,2000,"0,496","0,534","0,690","0,331","7,09","222,34"
123,,"36,50","67,55","Ilhas : João Pilatos / Viçosa / Aruari / São Pedro / Santa Rosa / Periqueitos / Sassunema (Ananindeua , RM Belém)",,2000,"0,513","0,554","0,709","0,344","7,36","250,82"
124,,"35,60","67,84","Invasão Cidade-Nova 5 ( Invasão do Cinco ) (Ananindeua , RM Belém)",,2000,"0,540","0,567","0,714","0,388","8,60","272,71"
125,,"34,80","68,13","Jaderlândia / Coqueiro : Conjunto Jaderlândia I / Residencial Castanheira (Ananindeua , RM Belém)",,2000,"0,513","0,573","0,719","0,328","6,72","282,08"
126,,"34,60","68,19","Jibóia Branca (Ananindeua , RM Belém)",,2000,"0,552","0,582","0,720","0,402","8,09","299,48"
127,,"34,80","68,13","Jibóia Branca : Via Roma (Ananindeua , RM Belém)",,2000,"0,513","0,573","0,719","0,328","6,72","282,08"
128,,"17,30","75,60","Júlia Seffer : Conjunto Júlia Seffer (Ananindeua , RM Belém)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
129,,"18,60","74,94","Maguari (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
130,,"34,80","68,13","Paar (Ananindeua , RM Belém)",,2000,"0,513","0,573","0,719","0,328","6,72","282,08"
131,,"35,50","67,89","Providência (Ananindeua , RM Belém)",,2000,"0,550","0,568","0,715","0,409","8,45","274,09"
132,,"31,10","69,46","Providência : Condomínio Caixa Parah (Ananindeua , RM Belém)",,2000,"0,591","0,600","0,741","0,464","8,90","334,49"
133,,"18,60","74,94","Providência : Lago Azul / Amazon Garden (Ananindeua , RM Belém)",,2000,"0,750","0,760","0,832","0,667","10,70","903,23"
134,,"17,30","75,60","Centro / Pedreira Izaíra / Leste / Terra do Sol / Santa Cecília (Aparecida de Goiânia , RM Goiânia)",,2000,"0,790","0,798","0,843","0,734","11,07","1150,37"
135,,"29,20","69,04","Garavelo : Garavelo Residencial Park / Jardim Helvécia / Bairro Cardoso (Aparecida de Goiânia , RM Goiânia)",,2000,"0,572","0,611","0,734","0,418","8,81","358,43"
136,,"26,30","70,31","Garavelo : Jardim Helvécia / Cidade Empresarial / Cidade Vera Cruz (Aparecida de Goiânia , RM Goiânia)",,2000,"0,609","0,636","0,755","0,471","9,36","419,05"
137,,"18,60","74,16","Garavelo : Residencial Pôr do Sol / Tropical / Buriti Sereno / APP (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
138,,"31,40","68,13","Garavelo : Vila Mariana / Cidade Conjunto Vera Cruz (Aparecida de Goiânia , RM Goiânia)",,2000,"0,528","0,582","0,719","0,352","8,46","300,04"
139,,"23,60","71,54","Independência / Cidade Livre / Monte Cristo / Marista Sul (Aparecida de Goiânia , RM Goiânia)",,2000,"0,633","0,672","0,776","0,486","9,88","522,79"
140,,"31,50","68,09","Independência Mansões / Jardins Florença / Virgínia Park (Aparecida de Goiânia , RM Goiânia)",,2000,"0,511","0,582","0,718","0,319","8,73","299,79"
141,,"35,40","66,59","Papillon : Cidade Vera Cruz / American Park / Pontal Sul (Aparecida de Goiânia , RM Goiânia)",,2000,"0,445","0,534","0,693","0,238","7,53","222,53"
142,,"29,80","68,79","Papillon : Veiga Jardim / Terra Prometida / Polo Empresarial (Aparecida de Goiânia , RM Goiânia)",,2000,"0,542","0,600","0,730","0,364","8,73","334,58"
143,,"26,50","70,22","Região Central : APP / DAIAG / DIMAG / Leste / ExpanSul (Aparecida de Goiânia , RM Goiânia)",,2000,"0,585","0,629","0,754","0,422","9,35","399,66"
144,,"29,20","69,04","Região Central : Centro / Jardim Paraíso / Garavelo / Araguaia (Aparecida de Goiânia , RM Goiânia)",,2000,"0,572","0,611","0,734","0,418","8,81","358,43"
145,,"28,80","69,24","Região Central : Centro / Setor Araguaia / Belo Horizonte / Vera Cruz (Aparecida de Goiânia , RM Goiânia)",,2000,"0,542","0,607","0,737","0,356","8,99","348,77"
146,,"17,90","74,54","Região Central : Conjunto Ana Rosa / Vila Souza / Jardim das Acácias (Aparecida de Goiânia , RM Goiânia)",,2000,"0,711","0,735","0,826","0,591","10,13","772,96"
147,,"23,60","71,54","Região Central : Jardim das Acácias / Ana Rosa / INT Parque / ALV Sul (Aparecida de Goiânia , RM Goiânia)",,2000,"0,633","0,672","0,776","0,486","9,88","522,79"
148,,"34,50","66,96","Região Garavelo / Bairro Ilda / Vila Mariana (Aparecida de Goiânia , RM Goiânia)",,2000,"0,464","0,546","0,699","0,262","7,54","239,01"
149,,"18,60","74,16","Região Garavelo / Condomínio Jardins Viena / Jardins Mônaco (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
150,,"13,10","77,50","Região Papillon : Papillon Park (Aparecida de Goiânia , RM Goiânia)",,2000,"0,920","1,000","0,875","0,889","11,88","4185,03"
151,,"26,50","70,22","Região Santa Luzia / Jardim Bela Vista (Aparecida de Goiânia , RM Goiânia)",,2000,"0,585","0,629","0,754","0,422","9,35","399,66"
152,,"17,10","74,98","Região Tiradentes : Maranata / Jardim Dom Bosco / Ipê / Madre Germana (Aparecida de Goiânia , RM Goiânia)",,2000,"0,740","0,752","0,833","0,648","10,21","863,10"
153,,"34,50","66,96","Região Tiradentes / Parque das Nações (Aparecida de Goiânia , RM Goiânia)",,2000,"0,464","0,546","0,699","0,262","7,54","239,01"
154,,--,--,"Região Tiradentes : Serra das Brisas / Aeroporto Sul / Jardim Oliveira (Aparecida de Goiânia , RM Goiânia)",,2000,--,--,--,--,--,--
155,,"32,10","67,86","Região Vila Brasília / Buriti Shopping (Aparecida de Goiânia , RM Goiânia)",,2000,"0,507","0,580","0,714","0,314","8,60","295,05"
156,,"17,10","74,98","Região Vila Brasília / Conjunto Cruzeiro do Sul (Aparecida de Goiânia , RM Goiânia)",,2000,"0,740","0,752","0,833","0,648","10,21","863,10"
157,,"18,60","74,16","Região Vila Brasília : Jardim Esmeralda / Parque Primavera (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
158,,"18,60","74,16","Região Vila Brasília / Jardim Imperial (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
159,,"17,10","74,98","Região Vila Brasília / Jardim Luz / Blocos Residenciais (Aparecida de Goiânia , RM Goiânia)",,2000,"0,740","0,752","0,833","0,648","10,21","863,10"
160,,"17,90","74,54","Região Vila Brasília : Jardim Maria Inês / Blocos Residenciais (Aparecida de Goiânia , RM Goiânia)",,2000,"0,711","0,735","0,826","0,591","10,13","772,96"
161,,"17,90","74,54","Região Vila Brasília : Jardim Maria Inês / Parque Real / Hospital Santa Mônica (Aparecida de Goiânia , RM Goiânia)",,2000,"0,711","0,735","0,826","0,591","10,13","772,96"
162,,"23,60","71,54","Região Vila Brasília : Parque Santa Cecília / Cruzeiro do Sul / Jardim Nova Era (Aparecida de Goiânia , RM Goiânia)",,2000,"0,633","0,672","0,776","0,486","9,88","522,79"
163,,"25,00","70,89","Região Vila Brasília : Santa Mônica / Vila Maria (Aparecida de Goiânia , RM Goiânia)",,2000,"0,630","0,660","0,765","0,495","10,32","485,83"
164,,"29,20","69,04","Região Vila Brasília : Setor dos Afonsos / Bloco Residencial (Aparecida de Goiânia , RM Goiânia)",,2000,"0,572","0,611","0,734","0,418","8,81","358,43"
165,,"18,60","74,16","Região Vila Brasília : Setor dos Afonsos / Blocos Residenciais (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
166,,"17,90","74,54","Região Vila Brasília : Setor dos Afonsos / Jardim Maria Inês (Aparecida de Goiânia , RM Goiânia)",,2000,"0,711","0,735","0,826","0,591","10,13","772,96"
167,,"17,10","74,98","Região Vila Brasília / Vila Brasília (Aparecida de Goiânia , RM Goiânia)",,2000,"0,740","0,752","0,833","0,648","10,21","863,10"
168,,"18,60","74,16","Região Vila Brasília : Vila São Tomaz / Jardim Luz / Jardim Nova Era (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
169,,"18,60","74,16","Santa Luzia : Chácaras São Pedro / Pedreira Izaíra (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
170,,"23,60","71,54","Santa Luzia : Jardim Bela Vista / Chácara Bela Vista / Parque Flamboyant (Aparecida de Goiânia , RM Goiânia)",,2000,"0,633","0,672","0,776","0,486","9,88","522,79"
171,,"18,60","74,16","Santa Luzia / Jardim Olímpico / Parque Trindade / Parque São Jorge (Aparecida de Goiânia , RM Goiânia)",,2000,"0,720","0,730","0,819","0,624","10,58","751,84"
172,,"26,50","70,22","Santa Luzia : Parque Santa Luzia / Cemitério Jardim da Paz (Aparecida de Goiânia , RM Goiânia)",,2000,"0,585","0,629","0,754","0,422","9,35","399,66"
173,,"17,90","74,54","Santa Luzia : Santa Mônica / Vila Santa / Nossa Senhora de Lourdes (Aparecida de Goiânia , RM Goiânia)",,2000,"0,711","0,735","0,826","0,591","10,13","772,96"
174,,"23,60","71,54","Tiradentes : Tiradentes / Jardim Canadá / APP / Parque das Nações (Aparecida de Goiânia , RM Goiânia)",,2000,"0,633","0,672","0,776","0,486","9,88","522,79"
175,,"33,80","67,21","Centro / Jardim São Paulo : Seminário Bom Jesus / Rodoviária (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,486","0,563","0,704","0,290","8,19","266,22"
176,,"12,60","76,32","Jardim Paraíba / Jardim Santo Afonso (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,775","0,783","0,855","0,696","10,64","1043,66"
177,,"12,20","76,60","Jardim Paraíba / São Sebastião : Santuário Nacional de Nossa Senhora Aparecida (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,804","0,826","0,860","0,732","11,51","1364,39"
178,,"19,00","72,34","Parque Residencial Itaguaçu / São Geraldo (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,672","0,681","0,789","0,565","10,48","552,58"
179,,"20,00","71,79","Rosa de Ouro (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,648","0,650","0,780","0,537","9,98","455,42"
180,,"12,60","76,32","Santa Edwirges / Várzea : CDHU (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,775","0,783","0,855","0,696","10,64","1043,66"
181,,"25,30","69,18","Santa Luzia / São Francisco / Sonho Meu / São Roque / Fazenda Pires do Rio : Cemitério Pio XII / Morro do Cruzeiro (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,546","0,620","0,736","0,357","8,22","380,20"
182,,"20,00","71,79","Santa Rita (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,648","0,650","0,780","0,537","9,98","455,42"
183,,"19,00","72,34","Santa Teresinha / Vila Mariana / Ponte Alta : Estádio Penidão (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,672","0,681","0,789","0,565","10,48","552,58"
184,,"20,00","71,79","Vila Mariana : Centro Esportivo / Residencial Parque das Gardenias ( MRV ) (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,648","0,650","0,780","0,537","9,98","455,42"
185,,"19,00","72,34","Zona Rural / Bonfim /  Germano Lopes Siqueira : Pedreira Serveng / Forros / Fazenda São José / Antigo Lixão (Aparecida , RM Vale do Paraíba e Litoral Norte)",,2000,"0,672","0,681","0,789","0,565","10,48","552,58"
186,,"25,30","69,18","Camará (Aquiraz , RM Fortaleza)",,2000,"0,546","0,620","0,736","0,357","8,22","380,20"
187,,"42,70","66,45","Caponga da Bernada / Patacas (Aquiraz , RM Fortaleza)",,2000,"0,464","0,508","0,691","0,284","7,21","188,54"
188,,"44,60","65,90","Jacaúna (Aquiraz , RM Fortaleza)",,2000,"0,464","0,499","0,682","0,293","7,88","178,84"
189,,"39,70","67,37","João de Castro (Aquiraz , RM Fortaleza)",,2000,"0,522","0,526","0,706","0,384","9,01","210,78"
190,,"39,70","67,35","Justiniano de Serpa (Aquiraz , RM Fortaleza)",,2000,"0,503","0,522","0,706","0,346","8,23","205,65"
191,,"47,50","65,10","Prainha / Iguape / Porto das Dunas (Aquiraz , RM Fortaleza)",,2000,"0,424","0,472","0,668","0,241","7,38","151,00"
192,,"20,80","74,27","Sede de Aquiraz : Av. Ayrton Senna e adjacências (Aquiraz , RM Fortaleza)",,2000,"0,729","0,756","0,821","0,623","9,95","885,79"
193,,"42,70","66,45","Sede de Aquiraz : Centro (Aquiraz , RM Fortaleza)",,2000,"0,464","0,508","0,691","0,284","7,21","188,54"
194,,"33,60","69,34","Sede de Aquiraz : Norte (Aquiraz , RM Fortaleza)",,2000,"0,553","0,595","0,739","0,384","8,28","324,73"
195,,"33,60","69,34","Sede de Aquiraz : Sul (Aquiraz , RM Fortaleza)",,2000,"0,553","0,595","0,739","0,384","8,28","324,73"
196,,"44,80","65,84","Tapera (Aquiraz , RM Fortaleza)",,2000,"0,469","0,494","0,681","0,307","8,01","173,03"
197,,"39,70","67,35","Município de Araçoiaba (Araçoiaba , RM Recife)",,2000,"0,503","0,522","0,706","0,346","8,23","205,65"
198,,"51,32","66,49","Aragoiânia (Aragoiânia , RM Goiânia)",,2000,"0,429","0,473","0,692","0,242","7,03","152,31"
199,,"27,10","69,92","Arapeí (Arapeí , RM Vale do Paraíba e Litoral Norte)",,2000,"0,562","0,622","0,749","0,381","8,62","384,34"
200,,"21,50","71,01","Araricá (Araricá , RM Porto Alegre)",,2000,"0,594","0,581","0,767","0,471","9,87","298,06"
201,,"20,20","71,26","Cachoeira (Araucária , RM Curitiba)",,2000,"0,565","0,637","0,771","0,367","8,96","421,51"
202,,"20,40","73,18","Campina da Barra / Iguaçu (Araucária , RM Curitiba)",,2000,"0,680","0,693","0,803","0,565","10,58","595,39"
203,,"30,80","68,37","Capela Velha I (Araucária , RM Curitiba)",,2000,"0,573","0,604","0,723","0,430","9,02","343,73"
204,,"28,40","69,39","Capela Velha II (Araucária , RM Curitiba)",,2000,"0,583","0,625","0,740","0,428","9,14","390,00"
205,,"29,40","68,98","Centro / Sabiá / Fazenda Velha (Araucária , RM Curitiba)",,2000,"0,531","0,613","0,733","0,333","8,32","362,11"
206,,"17,60","74,72","Colônia Cristina / Campestre (Araucária , RM Curitiba)",,2000,"0,716","0,745","0,829","0,595","11,06","823,63"
207,,"28,10","69,51","Costeira (Araucária , RM Curitiba)",,2000,"0,579","0,628","0,742","0,417","9,01","398,45"
208,,"20,40","73,18","Estação (Araucária , RM Curitiba)",,2000,"0,680","0,693","0,803","0,565","10,58","595,39"
209,,"20,40","73,18","Formigueiro / General Lúcio (Araucária , RM Curitiba)",,2000,"0,680","0,693","0,803","0,565","10,58","595,39"
210,,--,--,"Onças / Capoeira Grande (Araucária , RM Curitiba)",,2000,--,--,--,--,--,--
211,,"32,80","67,58","Passaúna / Boqueirão (Araucária , RM Curitiba)",,2000,"0,484","0,552","0,710","0,290","8,03","247,62"
212,,"28,40","69,39","Porto das Laranjeiras (Araucária , RM Curitiba)",,2000,"0,583","0,625","0,740","0,428","9,14","390,00"
213,,"19,50","73,67","Thomaz Coelho / Tindiquera (Araucária , RM Curitiba)",,2000,"0,692","0,714","0,811","0,573","10,57","680,75"
214,,"26,80","70,07","Areias (Areias , RM Vale do Paraíba e Litoral Norte)",,2000,"0,601","0,640","0,751","0,451","9,67","430,37"
215,,"25,90","68,91","Arroio dos Ratos (Arroio dos Ratos , RM Porto Alegre)",,2000,"0,569","0,585","0,732","0,430","9,56","304,18"
