,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
6691,,23.50,71.59,Vila Boa (GO),,2000,0.583,0.665,0.777,0.383,8.59,500.03
6692,,30.60,68.46,Vila Propício (GO),,2000,0.499,0.554,0.724,0.310,7.04,251.06
6693,,29.30,68.99,Açailândia (MA),,2000,0.437,0.539,0.733,0.211,6.87,228.54
6694,,38.58,66.11,Afonso Cunha (MA),,2000,0.498,0.579,0.685,0.311,7.95,294.27
6695,,58.54,60.71,Água Doce do Maranhão (MA),,2000,0.337,0.384,0.595,0.168,5.94,87.25
6696,,63.41,59.56,Alcântara (MA),,2000,0.293,0.400,0.576,0.109,3.38,96.12
6697,,50.93,62.62,Aldeias Altas (MA),,2000,0.405,0.433,0.627,0.244,7.05,118.37
6698,,61.50,60.01,Altamira do Maranhão (MA),,2000,0.349,0.424,0.584,0.172,5.53,112.18
6699,,60.54,60.23,Alto Alegre do Maranhão (MA),,2000,0.384,0.458,0.587,0.211,5.90,138.17
6700,,56.56,61.19,Alto Alegre do Pindaré (MA),,2000,0.331,0.447,0.603,0.134,5.57,129.19
6701,,48.79,63.19,Alto Parnaíba (MA),,2000,0.336,0.435,0.637,0.137,5.71,119.81
6702,,35.91,66.94,Amapá do Maranhão (MA),,2000,0.435,0.504,0.699,0.234,6.51,184.36
6703,,63.19,59.61,Amarante do Maranhão (MA),,2000,0.327,0.447,0.577,0.135,4.80,129.21
6704,,55.12,61.55,Anajatuba (MA),,2000,0.374,0.430,0.609,0.200,5.79,116.30
6705,,50.07,62.85,Anapurus (MA),,2000,0.397,0.412,0.631,0.240,6.73,103.91
6706,,50.07,62.85,Apicum-Açu (MA),,2000,0.421,0.528,0.631,0.224,5.73,214.42
6707,,57.19,61.04,Araguanã (MA),,2000,0.327,0.383,0.601,0.152,6.13,86.97
6708,,60.31,60.29,Araioses (MA),,2000,0.359,0.407,0.588,0.194,4.95,100.82
6709,,60.54,60.23,Arame (MA),,2000,0.298,0.387,0.587,0.116,4.21,88.92
6710,,60.48,60.25,Arari (MA),,2000,0.334,0.448,0.588,0.142,3.94,129.69
6711,,48.15,63.36,Axixá (MA),,2000,0.470,0.507,0.639,0.320,7.02,187.50
6712,,48.69,63.22,Bacabal (MA),,2000,0.464,0.433,0.637,0.362,8.18,118.31
6713,,48.15,63.36,Bacabeira (MA),,2000,0.481,0.519,0.639,0.336,7.42,201.74
6714,,48.99,63.14,Bacuri (MA),,2000,0.433,0.434,0.636,0.295,7.90,119.08
6715,,52.87,62.12,Bacurituba (MA),,2000,0.403,0.464,0.619,0.228,6.90,143.91
6716,,67.37,58.67,Balsas (MA),,2000,0.369,0.417,0.561,0.215,6.10,107.30
6717,,33.41,67.74,Barão de Grajaú (MA),,2000,0.521,0.609,0.712,0.326,7.74,353.17
6718,,44.56,64.35,Barra do Corda (MA),,2000,0.424,0.473,0.656,0.246,6.55,151.92
6719,,46.22,63.89,Barreirinhas (MA),,2000,0.423,0.515,0.648,0.226,5.70,196.81
6720,,50.93,62.62,Belágua (MA),,2000,0.361,0.435,0.627,0.172,4.95,119.52
6721,,53.25,62.02,Bela Vista do Maranhão (MA),,2000,0.320,0.378,0.617,0.141,5.41,84.11
6722,,55.45,61.47,Benedito Leite (MA),,2000,0.355,0.419,0.608,0.176,5.56,108.79
6723,,53.25,62.02,Bequimão (MA),,2000,0.379,0.461,0.617,0.192,5.49,141.05
6724,,53.01,62.08,Bernardo do Mearim (MA),,2000,0.422,0.405,0.618,0.300,8.26,99.59
6725,,51.47,62.48,Boa Vista do Gurupi (MA),,2000,0.413,0.463,0.625,0.243,6.99,143.07
6726,,55.64,61.42,Bom Jardim (MA),,2000,0.369,0.440,0.607,0.188,5.75,123.71
6727,,52.87,62.12,Bom Jesus das Selvas (MA),,2000,0.332,0.418,0.619,0.141,4.19,107.97
6728,,51.47,62.48,Bom Lugar (MA),,2000,0.364,0.473,0.625,0.163,5.35,151.55
6729,,53.30,62.01,Brejo (MA),,2000,0.382,0.401,0.617,0.225,6.08,96.88
6730,,52.12,62.31,Brejo de Areia (MA),,2000,0.383,0.406,0.622,0.223,6.64,100.14
6731,,70.34,58.02,Buriti (MA),,2000,0.317,0.387,0.550,0.150,4.93,89.12
6732,,60.48,60.25,Buriti Bravo (MA),,2000,0.379,0.418,0.588,0.221,6.29,107.60
6733,,50.07,62.85,Buriticupu (MA),,2000,0.395,0.440,0.631,0.222,5.93,123.43
6734,,55.92,61.35,Buritirana (MA),,2000,0.342,0.513,0.606,0.129,5.43,194.87
6735,,56.56,61.19,Cachoeira Grande (MA),,2000,0.376,0.405,0.603,0.217,6.35,99.74
6736,,48.79,63.19,Cajapió (MA),,2000,0.344,0.362,0.637,0.177,5.55,76.32
6737,,57.11,61.06,Cajari (MA),,2000,0.388,0.369,0.601,0.263,6.10,79.31
6738,,54.74,61.64,Campestre do Maranhão (MA),,2000,0.331,0.379,0.611,0.156,5.38,84.59
6739,,41.53,65.23,Cândido Mendes (MA),,2000,0.441,0.495,0.671,0.259,7.44,173.64
6740,,51.47,62.48,Cantanhede (MA),,2000,0.382,0.436,0.625,0.204,5.66,120.85
6741,,48.79,63.19,Capinzal do Norte (MA),,2000,0.378,0.363,0.637,0.233,6.64,76.69
6742,,60.54,60.23,Carolina (MA),,2000,0.367,0.425,0.587,0.198,5.74,112.64
6743,,38.58,66.11,Carutapera (MA),,2000,0.476,0.541,0.685,0.291,6.89,232.35
6744,,53.15,62.05,Caxias (MA),,2000,0.381,0.428,0.618,0.209,5.98,114.78
6745,,48.15,63.36,Cedral (MA),,2000,0.469,0.522,0.639,0.309,7.23,206.26
6746,,51.47,62.48,Central do Maranhão (MA),,2000,0.452,0.430,0.625,0.344,8.24,115.86
6747,,55.92,61.35,Centro do Guilherme (MA),,2000,0.392,0.436,0.606,0.228,7.26,120.85
6748,,63.93,59.44,Centro Novo do Maranhão (MA),,2000,0.307,0.436,0.574,0.116,4.02,120.34
6749,,53.01,62.08,Chapadinha (MA),,2000,0.321,0.444,0.618,0.121,3.99,127.08
6750,,48.00,63.40,Cidelândia (MA),,2000,0.420,0.466,0.640,0.249,6.26,145.19
6751,,55.45,61.47,Codó (MA),,2000,0.414,0.481,0.608,0.242,7.28,159.98
6752,,53.01,62.08,Coelho Neto (MA),,2000,0.400,0.472,0.618,0.219,5.94,150.53
6753,,59.22,60.55,Colinas (MA),,2000,0.387,0.488,0.593,0.200,6.13,167.17
6754,,60.31,60.29,Conceição do Lago-Açu (MA),,2000,0.408,0.468,0.588,0.246,6.31,147.23
6755,,55.15,61.54,Coroatá (MA),,2000,0.309,0.395,0.609,0.123,3.65,93.24
6756,,55.64,61.42,Cururupu (MA),,2000,0.376,0.446,0.607,0.196,5.85,127.96
6757,,48.69,63.22,Davinópolis (MA),,2000,0.460,0.490,0.637,0.312,7.52,169.09
6758,,53.30,62.01,Dom Pedro (MA),,2000,0.418,0.461,0.617,0.256,7.45,140.63
6759,,48.15,63.36,Duque Bacelar (MA),,2000,0.480,0.553,0.639,0.313,7.08,250.16
6760,,68.35,58.45,Esperantinópolis (MA),,2000,0.383,0.428,0.558,0.236,6.10,114.67
6761,,53.01,62.08,Estreito (MA),,2000,0.375,0.457,0.618,0.186,5.20,137.61
6762,,38.58,66.11,Feira Nova do Maranhão (MA),,2000,0.468,0.553,0.685,0.271,7.07,250.24
6763,,59.22,60.55,Fernando Falcão (MA),,2000,0.302,0.428,0.593,0.108,5.90,115.04
6764,,55.45,61.47,Formosa da Serra Negra (MA),,2000,0.261,0.407,0.608,0.072,3.17,101.00
6765,,48.15,63.36,Fortaleza dos Nogueiras (MA),,2000,0.335,0.460,0.639,0.128,4.40,140.38
6766,,48.00,63.40,Fortuna (MA),,2000,0.420,0.467,0.640,0.248,6.81,145.99
6767,,60.48,60.25,Godofredo Viana (MA),,2000,0.430,0.479,0.588,0.282,7.63,157.66
6768,,51.47,62.48,Gonçalves Dias (MA),,2000,0.388,0.429,0.625,0.218,6.19,115.47
6769,,50.93,62.62,Governador Archer (MA),,2000,0.395,0.522,0.627,0.189,5.61,205.54
6770,,66.99,58.75,Governador Edison Lobão (MA),,2000,0.377,0.450,0.563,0.212,6.30,131.62
6771,,45.57,64.07,Governador Eugênio Barros (MA),,2000,0.422,0.476,0.651,0.243,7.65,154.86
6772,,48.99,63.14,Governador Luiz Rocha (MA),,2000,0.393,0.434,0.636,0.220,6.30,119.13
6773,,68.35,58.45,Governador Newton Bello (MA),,2000,0.369,0.408,0.558,0.221,6.49,101.55
6774,,60.54,60.23,Governador Nunes Freire (MA),,2000,0.318,0.379,0.587,0.145,3.97,84.43
6775,,57.19,61.04,Graça Aranha (MA),,2000,0.361,0.494,0.601,0.158,5.21,173.57
6776,,53.15,62.05,Grajaú (MA),,2000,0.406,0.436,0.618,0.248,7.16,120.35
6777,,45.57,64.07,Guimarães (MA),,2000,0.421,0.492,0.651,0.233,5.84,170.60
6778,,48.69,63.22,Humberto de Campos (MA),,2000,0.479,0.447,0.637,0.386,8.06,128.77
6779,,51.47,62.48,Icatu (MA),,2000,0.365,0.381,0.625,0.205,5.36,85.88
6780,,55.64,61.42,Igarapé do Meio (MA),,2000,0.348,0.400,0.607,0.173,5.06,96.68
6781,,60.48,60.25,Igarapé Grande (MA),,2000,0.341,0.402,0.588,0.168,5.66,97.47
6782,,48.15,63.36,Imperatriz (MA),,2000,0.443,0.454,0.639,0.300,8.18,134.68
6783,,33.41,67.74,Itaipava do Grajaú (MA),,2000,0.591,0.623,0.712,0.465,9.47,386.04
6784,,60.31,60.29,Itapecuru Mirim (MA),,2000,0.319,0.422,0.588,0.131,3.71,110.34
6785,,52.87,62.12,Itinga do Maranhão (MA),,2000,0.431,0.453,0.619,0.286,8.33,133.89
6786,,52.16,62.30,Jatobá (MA),,2000,0.480,0.614,0.622,0.290,7.04,364.43
6787,,53.30,62.01,Jenipapo dos Vieiras (MA),,2000,0.385,0.502,0.617,0.184,7.85,181.62
6788,,50.07,62.85,João Lisboa (MA),,2000,0.335,0.436,0.631,0.137,4.36,120.50
6789,,45.57,64.07,Joselândia (MA),,2000,0.454,0.511,0.651,0.281,7.94,192.68
6790,,53.01,62.08,Junco do Maranhão (MA),,2000,0.367,0.409,0.618,0.196,5.36,101.84
6791,,70.56,57.97,Lagoa do Mato (MA),,2000,0.372,0.415,0.550,0.225,6.39,105.95
6792,,57.82,60.88,Lagoa Grande do Maranhão (MA),,2000,0.313,0.382,0.598,0.134,5.47,86.43
6793,,56.56,61.19,Lago da Pedra (MA),,2000,0.309,0.382,0.603,0.128,4.13,86.14
6794,,55.15,61.54,Lago do Junco (MA),,2000,0.430,0.514,0.609,0.254,6.90,196.30
6795,,51.47,62.48,Lago dos Rodrigues (MA),,2000,0.388,0.500,0.625,0.187,6.45,179.09
6796,,57.19,61.04,Lago Verde (MA),,2000,0.393,0.435,0.601,0.233,7.18,119.73
6797,,53.25,62.02,Lajeado Novo (MA),,2000,0.348,0.391,0.617,0.175,5.95,91.13
6798,,48.69,63.22,Lima Campos (MA),,2000,0.374,0.479,0.637,0.172,4.81,157.62
6799,,61.12,60.09,Loreto (MA),,2000,0.405,0.479,0.585,0.237,6.68,157.89
6800,,48.99,63.14,Luís Domingues (MA),,2000,0.398,0.414,0.636,0.240,6.50,104.97
6801,,48.79,63.19,Magalhães de Almeida (MA),,2000,0.452,0.467,0.637,0.310,7.19,146.19
6802,,57.19,61.04,Maracaçumé (MA),,2000,0.386,0.394,0.601,0.243,6.42,93.11
6803,,57.19,61.04,Marajá do Sena (MA),,2000,0.391,0.513,0.601,0.194,5.71,195.34
6804,,48.79,63.19,Maranhãozinho (MA),,2000,0.309,0.417,0.637,0.111,4.08,107.07
6805,,53.25,62.02,Mata Roma (MA),,2000,0.306,0.360,0.617,0.129,4.81,75.24
6806,,48.15,63.36,Matinha (MA),,2000,0.390,0.414,0.639,0.224,5.55,105.16
6807,,53.30,62.01,Matões (MA),,2000,0.443,0.425,0.617,0.331,7.78,112.95
6808,,48.99,63.14,Matões do Norte (MA),,2000,0.330,0.427,0.636,0.132,5.18,113.76
6809,,50.07,62.85,Milagres do Maranhão (MA),,2000,0.342,0.371,0.631,0.171,4.69,80.50
6810,,48.99,63.14,Mirador (MA),,2000,0.322,0.410,0.636,0.128,5.17,102.76
6811,,52.87,62.12,Miranda do Norte (MA),,2000,0.368,0.449,0.619,0.180,6.27,130.49
6812,,52.87,62.12,Mirinzal (MA),,2000,0.471,0.511,0.619,0.330,7.74,191.87
6813,,48.69,63.22,Monção (MA),,2000,0.491,0.484,0.637,0.385,8.60,162.57
6814,,63.32,59.58,Montes Altos (MA),,2000,0.366,0.452,0.576,0.188,5.24,132.84
6815,,55.45,61.47,Morros (MA),,2000,0.412,0.484,0.608,0.237,5.84,162.60
6816,,54.74,61.64,Nina Rodrigues (MA),,2000,0.400,0.387,0.611,0.270,6.07,88.79
6817,,46.22,63.89,Nova Colinas (MA),,2000,0.415,0.394,0.648,0.280,7.31,92.72
6818,,53.30,62.01,Nova Iorque (MA),,2000,0.371,0.387,0.617,0.214,5.70,88.99
6819,,53.30,62.01,Nova Olinda do Maranhão (MA),,2000,0.416,0.476,0.617,0.246,6.56,155.12
6820,,50.93,62.62,Olho D'Água das Cunhãs (MA),,2000,0.382,0.460,0.627,0.194,4.66,139.64
6821,,50.93,62.62,Olinda Nova do Maranhão (MA),,2000,0.402,0.461,0.627,0.224,6.82,140.96
6822,,56.56,61.19,Paço do Lumiar (MA),,2000,0.412,0.417,0.603,0.278,7.36,106.94
6823,,33.41,67.74,Palmeirândia (MA),,2000,0.617,0.578,0.712,0.571,9.61,291.12
6824,,55.45,61.47,Paraibano (MA),,2000,0.383,0.413,0.608,0.223,6.67,104.32
6825,,61.49,60.01,Parnarama (MA),,2000,0.409,0.504,0.584,0.233,6.80,183.74
6826,,50.93,62.62,Passagem Franca (MA),,2000,0.352,0.401,0.627,0.174,5.52,97.30
6827,,57.19,61.04,Pastos Bons (MA),,2000,0.383,0.434,0.601,0.216,5.58,118.93
6828,,48.69,63.22,Paulino Neves (MA),,2000,0.431,0.457,0.637,0.275,7.40,137.62
6829,,57.11,61.06,Paulo Ramos (MA),,2000,0.317,0.356,0.601,0.149,4.89,73.28
6830,,69.87,58.12,Pedreiras (MA),,2000,0.358,0.429,0.552,0.193,6.73,115.42
6831,,35.91,66.94,Pedro do Rosário (MA),,2000,0.502,0.533,0.699,0.339,7.99,220.77
6832,,60.48,60.25,Penalva (MA),,2000,0.316,0.377,0.588,0.143,3.95,83.81
6833,,57.11,61.06,Peri Mirim (MA),,2000,0.381,0.434,0.601,0.212,5.36,118.91
6834,,56.56,61.19,Peritoró (MA),,2000,0.403,0.418,0.603,0.260,7.17,107.50
6835,,48.00,63.40,Pindaré-Mirim (MA),,2000,0.354,0.434,0.640,0.160,4.95,119.28
6836,,48.15,63.36,Pinheiro (MA),,2000,0.459,0.482,0.639,0.314,8.04,160.99
6837,,48.69,63.22,Pio Xii (MA),,2000,0.467,0.486,0.637,0.330,7.48,165.07
6838,,59.22,60.55,Pirapemas (MA),,2000,0.360,0.432,0.593,0.182,4.56,117.46
6839,,53.15,62.05,Poção de Pedras (MA),,2000,0.384,0.405,0.618,0.227,7.44,99.32
6840,,53.15,62.05,Porto Franco (MA),,2000,0.396,0.420,0.618,0.240,6.76,109.14
6841,,38.58,66.11,Porto Rico do Maranhão (MA),,2000,0.504,0.576,0.685,0.324,7.69,288.72
6842,,48.79,63.19,Presidente Dutra (MA),,2000,0.450,0.440,0.637,0.326,9.12,123.64
6843,,40.00,65.68,Presidente Juscelino (MA),,2000,0.496,0.540,0.678,0.333,7.83,230.43
6844,,56.56,61.19,Presidente Médici (MA),,2000,0.371,0.369,0.603,0.230,7.08,79.44
6845,,48.99,63.14,Presidente Sarney (MA),,2000,0.432,0.450,0.636,0.281,8.45,131.68
6846,,50.93,62.62,Presidente Vargas (MA),,2000,0.328,0.411,0.627,0.137,5.47,103.35
6847,,48.00,63.40,Primeira Cruz (MA),,2000,0.389,0.401,0.640,0.229,7.01,97.27
6848,,60.31,60.29,Raposa (MA),,2000,0.378,0.432,0.588,0.212,5.56,117.39
6849,,46.88,63.71,Riachão (MA),,2000,0.440,0.472,0.645,0.280,6.37,150.97
6850,,48.15,63.36,Ribamar Fiquene (MA),,2000,0.380,0.468,0.639,0.183,6.65,147.21
6851,,55.45,61.47,Rosário (MA),,2000,0.402,0.487,0.608,0.220,7.05,165.92
6852,,45.30,64.15,Sambaíba (MA),,2000,0.484,0.459,0.653,0.378,8.25,139.25
6853,,55.92,61.35,Santa Filomena do Maranhão (MA),,2000,0.403,0.447,0.606,0.242,6.24,129.00
6854,,56.56,61.19,Santa Helena (MA),,2000,0.337,0.409,0.603,0.155,5.73,101.79
6855,,53.01,62.08,Santa Inês (MA),,2000,0.398,0.489,0.618,0.208,5.84,167.67
6856,,40.00,65.68,Santa Luzia (MA),,2000,0.512,0.554,0.678,0.358,8.22,251.04
6857,,60.54,60.23,Santa Luzia do Paruá (MA),,2000,0.330,0.448,0.587,0.137,5.67,129.98
6858,,45.30,64.15,Santana do Maranhão (MA),,2000,0.395,0.431,0.653,0.219,5.80,117.15
6859,,48.99,63.14,Santa Quitéria do Maranhão (MA),,2000,0.267,0.362,0.636,0.083,3.21,76.12
6860,,50.07,62.85,Santa Rita (MA),,2000,0.383,0.441,0.631,0.202,5.29,124.50
6861,,51.47,62.48,Santo Amaro do Maranhão (MA),,2000,0.446,0.448,0.625,0.316,7.34,130.14
6862,,56.56,61.19,Santo Antônio dos Lopes (MA),,2000,0.336,0.336,0.603,0.188,5.16,64.55
6863,,55.99,61.33,São Benedito do Rio Preto (MA),,2000,0.379,0.460,0.606,0.195,5.62,139.90
6864,,52.87,62.12,São Bento (MA),,2000,0.368,0.364,0.619,0.222,7.02,76.86
6865,,50.07,62.85,São Bernardo (MA),,2000,0.449,0.449,0.631,0.319,7.23,130.65
6866,,51.47,62.48,São Domingos do Azeitão (MA),,2000,0.374,0.398,0.625,0.211,5.76,95.00
6867,,53.30,62.01,São Domingos do Maranhão (MA),,2000,0.398,0.434,0.617,0.236,6.51,119.21
6868,,63.11,59.63,São Félix de Balsas (MA),,2000,0.394,0.499,0.577,0.212,6.76,178.55
6869,,41.85,65.13,São Francisco do Brejão (MA),,2000,0.391,0.462,0.669,0.193,5.52,141.81
6870,,52.12,62.31,São Francisco do Maranhão (MA),,2000,0.424,0.505,0.622,0.242,6.67,185.64
6871,,52.12,62.31,São João Batista (MA),,2000,0.349,0.407,0.622,0.168,5.96,100.67
6872,,50.93,62.62,São João do Carú (MA),,2000,0.433,0.472,0.627,0.275,6.83,151.12
6873,,60.54,60.23,São João do Paraíso (MA),,2000,0.281,0.408,0.587,0.093,3.22,101.30
6874,,45.57,64.07,São João do Soter (MA),,2000,0.421,0.489,0.651,0.235,6.58,167.55
6875,,61.50,60.01,São João dos Patos (MA),,2000,0.334,0.405,0.584,0.158,5.56,99.24
6876,,48.69,63.22,São José de Ribamar (MA),,2000,0.478,0.516,0.637,0.332,8.08,198.85
6877,,40.00,65.68,São José dos Basílios (MA),,2000,0.572,0.568,0.678,0.486,8.75,273.81
6878,,60.54,60.23,São Luís (MA),,2000,0.374,0.437,0.587,0.204,6.19,121.25
6879,,27.44,69.19,São Luís Gonzaga do Maranhão (MA),,2000,0.658,0.665,0.737,0.582,9.59,502.14
6880,,59.22,60.55,São Mateus do Maranhão (MA),,2000,0.336,0.403,0.593,0.159,4.98,98.14
6881,,61.12,60.09,São Pedro da Água Branca (MA),,2000,0.388,0.479,0.585,0.209,6.78,157.35
6882,,55.99,61.33,São Pedro dos Crentes (MA),,2000,0.415,0.498,0.606,0.237,7.33,177.37
6883,,45.57,64.07,São Raimundo das Mangabeiras (MA),,2000,0.365,0.401,0.651,0.186,5.72,96.71
6884,,53.30,62.01,São Raimundo do Doca Bezerra (MA),,2000,0.451,0.526,0.617,0.283,6.53,211.40
6885,,63.93,59.44,São Roberto (MA),,2000,0.340,0.406,0.574,0.169,3.97,100.10
6886,,53.30,62.01,São Vicente Ferrer (MA),,2000,0.285,0.350,0.617,0.107,2.89,70.70
6887,,52.12,62.31,Satubinha (MA),,2000,0.423,0.424,0.622,0.286,6.64,111.69
6888,,63.11,59.63,Senador Alexandre Costa (MA),,2000,0.319,0.383,0.577,0.147,5.08,86.51
6889,,70.34,58.02,Senador La Rocque (MA),,2000,0.362,0.445,0.550,0.194,4.85,127.72
6890,,55.12,61.55,Serrano do Maranhão (MA),,2000,0.392,0.449,0.609,0.220,6.84,130.99
6891,,53.01,62.08,Sítio Novo (MA),,2000,0.343,0.378,0.618,0.173,6.33,84.24
6892,,48.00,63.40,Sucupira do Norte (MA),,2000,0.376,0.470,0.640,0.177,6.03,148.87
6893,,57.82,60.88,Sucupira do Riachão (MA),,2000,0.398,0.420,0.598,0.251,7.36,109.45
6894,,48.15,63.36,Tasso Fragoso (MA),,2000,0.378,0.455,0.639,0.186,6.61,135.37
6895,,48.00,63.40,Timbiras (MA),,2000,0.445,0.447,0.640,0.309,7.36,129.40
6896,,55.92,61.35,Timon (MA),,2000,0.344,0.406,0.606,0.166,5.61,100.08
6897,,44.56,64.35,Trizidela do Vale (MA),,2000,0.479,0.521,0.656,0.322,7.53,205.21
6898,,52.12,62.31,Tufilândia (MA),,2000,0.434,0.485,0.622,0.271,7.57,163.22
6899,,57.11,61.06,Tuntum (MA),,2000,0.370,0.448,0.601,0.188,5.78,129.96
6900,,56.56,61.19,Turiaçu (MA),,2000,0.387,0.446,0.603,0.216,6.36,128.73
6901,,46.22,63.89,Turilândia (MA),,2000,0.329,0.414,0.648,0.133,4.88,104.88
6902,,46.22,63.89,Tutóia (MA),,2000,0.322,0.401,0.648,0.129,4.74,97.14
6903,,56.56,61.19,Urbano Santos (MA),,2000,0.343,0.427,0.603,0.157,4.80,113.85
6904,,48.79,63.19,Vargem Grande (MA),,2000,0.379,0.397,0.637,0.216,6.39,94.53
6905,,48.79,63.19,Viana (MA),,2000,0.363,0.407,0.637,0.185,5.54,100.86
6906,,50.93,62.62,Vila Nova dos Martírios (MA),,2000,0.457,0.466,0.627,0.327,7.21,145.56
6907,,55.45,61.47,Vitória do Mearim (MA),,2000,0.379,0.467,0.608,0.192,6.16,145.96
6908,,52.12,62.31,Vitorino Freire (MA),,2000,0.438,0.489,0.622,0.276,7.03,168.02
6909,,55.92,61.35,Zé Doca (MA),,2000,0.412,0.484,0.606,0.238,6.55,162.31
6910,,52.12,62.31,Abadia dos Dourados (MG),,2000,0.421,0.475,0.622,0.253,5.91,153.70
6911,,20.51,72.92,Abaeté (MG),,2000,0.575,0.616,0.799,0.387,8.36,370.42
6912,,21.59,72.50,Abre Campo (MG),,2000,0.587,0.664,0.792,0.385,8.68,498.82
6913,,29.33,69.78,Acaiaca (MG),,2000,0.540,0.586,0.746,0.360,8.33,307.67
6914,,33.65,68.42,Açucena (MG),,2000,0.518,0.564,0.724,0.341,8.91,267.80
6915,,27.39,70.43,Água Boa (MG),,2000,0.443,0.501,0.757,0.229,8.74,181.29
6916,,38.02,67.14,Água Comprida (MG),,2000,0.451,0.548,0.702,0.238,6.62,242.11
6917,,17.30,74.21,Aguanil (MG),,2000,0.604,0.670,0.820,0.401,9.52,517.02
6918,,20.68,72.85,Águas Formosas (MG),,2000,0.574,0.637,0.798,0.373,7.45,420.84
6919,,36.29,67.64,Águas Vermelhas (MG),,2000,0.508,0.537,0.711,0.344,9.04,226.06
6920,,38.14,67.11,Aimorés (MG),,2000,0.466,0.509,0.702,0.283,7.88,189.50
6921,,22.95,71.99,Aiuruoca (MG),,2000,0.593,0.609,0.783,0.437,8.82,354.63
6922,,22.38,72.21,Alagoa (MG),,2000,0.550,0.647,0.787,0.327,6.97,448.77
6923,,24.22,71.53,Albertina (MG),,2000,0.542,0.572,0.776,0.358,8.73,281.33
6924,,21.91,72.38,Além Paraíba (MG),,2000,0.546,0.637,0.790,0.324,8.00,421.88
6925,,27.05,70.55,Alfenas (MG),,2000,0.650,0.689,0.759,0.524,9.44,583.96
6926,,18.88,73.56,Alfredo Vasconcelos (MG),,2000,0.675,0.720,0.809,0.527,9.69,704.36
6927,,27.17,70.50,Almenara (MG),,2000,0.573,0.572,0.758,0.433,8.79,280.32
6928,,36.28,67.64,Alpercata (MG),,2000,0.529,0.598,0.711,0.349,8.03,330.21
6929,,29.31,69.79,Alpinópolis (MG),,2000,0.549,0.580,0.747,0.381,8.28,296.20
6930,,18.79,73.60,Alterosa (MG),,2000,0.633,0.655,0.810,0.477,9.78,472.48
6931,,27.97,70.23,Alto Caparaó (MG),,2000,0.565,0.620,0.754,0.386,8.55,379.84
6932,,22.88,72.02,Alto Jequitibá (MG),,2000,0.570,0.690,0.784,0.343,7.78,586.44
6933,,25.80,70.97,Alto Rio Doce (MG),,2000,0.572,0.611,0.766,0.399,8.17,358.89
6934,,28.31,70.12,Alvarenga (MG),,2000,0.493,0.547,0.752,0.291,7.99,241.36
6935,,38.39,67.04,Alvinópolis (MG),,2000,0.482,0.530,0.701,0.301,7.80,216.66
6936,,30.15,69.52,Alvorada de Minas (MG),,2000,0.574,0.594,0.742,0.429,8.96,322.13
6937,,29.93,69.59,Amparo do Serra (MG),,2000,0.434,0.530,0.743,0.208,6.83,216.72
6938,,37.06,67.42,Andradas (MG),,2000,0.458,0.542,0.707,0.250,7.99,233.84
6939,,14.62,75.37,Andrelândia (MG),,2000,0.644,0.723,0.840,0.439,8.75,720.43
6940,,33.34,68.52,Angelândia (MG),,2000,0.571,0.638,0.725,0.402,8.08,423.00
6941,,48.94,64.26,Antônio Carlos (MG),,2000,0.413,0.574,0.654,0.188,6.06,284.15
6942,,25.92,70.93,Antônio Dias (MG),,2000,0.564,0.601,0.766,0.389,8.83,336.82
6943,,25.80,70.97,Antônio Prado de Minas (MG),,2000,0.497,0.547,0.766,0.293,8.79,240.95
6944,,30.68,69.35,Araçaí (MG),,2000,0.590,0.604,0.739,0.460,8.62,342.34
6945,,31.17,69.19,Aracitaba (MG),,2000,0.576,0.589,0.737,0.441,8.30,312.64
6946,,27.05,70.55,Araçuaí (MG),,2000,0.525,0.571,0.759,0.334,8.63,278.67
6947,,33.72,68.40,Araguari (MG),,2000,0.516,0.560,0.723,0.339,8.77,261.03
6948,,17.99,73.92,Arantina (MG),,2000,0.673,0.703,0.815,0.533,10.42,634.63
6949,,27.23,70.48,Araponga (MG),,2000,0.606,0.571,0.758,0.515,11.26,278.65
6950,,45.85,65.03,Araporã (MG),,2000,0.393,0.503,0.667,0.181,6.96,182.46
6951,,21.80,72.42,Arapuá (MG),,2000,0.605,0.683,0.790,0.410,8.39,560.64
6952,,18.86,73.57,Araújos (MG),,2000,0.648,0.681,0.810,0.493,9.78,553.85
6953,,22.19,72.28,Araxá (MG),,2000,0.608,0.634,0.788,0.450,8.28,414.29
6954,,25.07,71.23,Arceburgo (MG),,2000,0.683,0.711,0.771,0.582,10.20,665.69
6955,,33.46,68.48,Arcos (MG),,2000,0.571,0.646,0.725,0.397,9.06,445.72
6956,,16.65,74.48,Areado (MG),,2000,0.669,0.672,0.825,0.541,10.31,524.58
6957,,22.67,72.10,Argirita (MG),,2000,0.605,0.680,0.785,0.415,9.23,549.87
6958,,27.05,70.55,Aricanduva (MG),,2000,0.551,0.604,0.759,0.364,8.37,343.88
6959,,39.15,66.82,Arinos (MG),,2000,0.413,0.474,0.697,0.213,7.46,152.94
6960,,29.71,69.66,Astolfo Dutra (MG),,2000,0.514,0.548,0.744,0.334,9.23,242.04
6961,,19.29,73.40,Ataléia (MG),,2000,0.632,0.640,0.807,0.488,9.54,429.89
